year,period,periodName,value,state,state_code
2012,M03,March,830.75,Colorado,8
2012,M04,April,872.94,Colorado,8
2012,M05,May,847.01,Colorado,8
2012,M06,June,854.7,Colorado,8
2012,M07,July,880.03,Colorado,8
2012,M08,August,855.05,Colorado,8
2012,M09,September,883.6,Colorado,8
2012,M10,October,861.35,Colorado,8
2012,M11,November,859.52,Colorado,8
2012,M12,December,891.37,Colorado,8
2013,M01,January,861.27,Colorado,8
2013,M02,February,873.2,Colorado,8
2013,M03,March,876.87,Colorado,8
2013,M04,April,876.86,Colorado,8
2013,M05,May,881.26,Colorado,8
2013,M06,June,917.41,Colorado,8
2013,M07,July,888.79,Colorado,8
2013,M08,August,890.3,Colorado,8
2013,M09,September,921.18,Colorado,8
2013,M10,October,892.68,Colorado,8
2013,M11,November,904.1,Colorado,8
2013,M12,December,920.32,Colorado,8
2014,M01,January,890.57,Colorado,8
2014,M02,February,917,Colorado,8
2014,M03,March,921.01,Colorado,8
2014,M04,April,898.54,Colorado,8
2014,M05,May,894.78,Colorado,8
2014,M06,June,928.93,Colorado,8
2014,M07,July,900.45,Colorado,8
2014,M08,August,897.69,Colorado,8
2014,M09,September,903.46,Colorado,8
2014,M10,October,906.1,Colorado,8
2014,M11,November,917.1,Colorado,8
2014,M12,December,901.6,Colorado,8
2015,M01,January,895.1,Colorado,8
2015,M02,February,919.86,Colorado,8
2015,M03,March,922.26,Colorado,8
2015,M04,April,902.16,Colorado,8
2015,M05,May,903.83,Colorado,8
2015,M06,June,897.94,Colorado,8
2015,M07,July,912.52,Colorado,8
2015,M08,August,939.6,Colorado,8
2015,M09,September,908.86,Colorado,8
2015,M10,October,917.33,Colorado,8
2015,M11,November,926.5,Colorado,8
2015,M12,December,897.06,Colorado,8
2016,M01,January,915.49,Colorado,8
2016,M02,February,912,Colorado,8
2016,M03,March,909.42,Colorado,8
2016,M04,April,910.34,Colorado,8
2016,M05,May,925.81,Colorado,8
2016,M06,June,903.16,Colorado,8
2016,M07,July,899.76,Colorado,8
2016,M08,August,899.08,Colorado,8
2016,M09,September,901.81,Colorado,8
2016,M10,October,931.61,Colorado,8
2016,M11,November,898.1,Colorado,8
2016,M12,December,894.74,Colorado,8
2017,M01,January,907.6,Colorado,8
2017,M02,February,902.78,Colorado,8
2017,M03,March,896.85,Colorado,8
2017,M04,April,934.84,Colorado,8
2017,M05,May,918.01,Colorado,8
2017,M06,June,921.05,Colorado,8
2017,M07,July,951.16,Colorado,8
2017,M08,August,928.15,Colorado,8
2017,M09,September,930.3,Colorado,8
2017,M10,October,947.51,Colorado,8
2017,M11,November,933.2,Colorado,8
2017,M12,December,936.4,Colorado,8
2018,M01,January,936.57,Colorado,8
2018,M02,February,946.39,Colorado,8
2018,M03,March,951.07,Colorado,8
2018,M04,April,975.98,Colorado,8
2018,M05,May,966.49,Colorado,8
2018,M06,June,971.57,Colorado,8
2018,M07,July,990.03,Colorado,8
2018,M08,August,976.82,Colorado,8
2018,M09,September,1004.8,Colorado,8
2018,M10,October,986.97,Colorado,8
2018,M11,November,975.81,Colorado,8
2018,M12,December,1006.96,Colorado,8
2019,M01,January,984.27,Colorado,8
2019,M02,February,991.35,Colorado,8
2019,M03,March,986.48,Colorado,8
2019,M04,April,992.45,Colorado,8
2019,M05,May,1003.3,Colorado,8
2019,M06,June,1035.52,Colorado,8
2019,M07,July,1013.38,Colorado,8
2019,M08,August,1012.03,Colorado,8
2019,M09,September,1049.94,Colorado,8
2019,M10,October,1010.54,Colorado,8
2019,M11,November,1017.91,Colorado,8
2019,M12,December,1047.8,Colorado,8
2020,M01,January,1014.09,Colorado,8
2020,M02,February,1041.6,Colorado,8
2020,M03,March,1035.73,Colorado,8
2020,M04,April,1048.04,Colorado,8
2020,M05,May,1052.57,Colorado,8
2020,M06,June,1022.8,Colorado,8
2020,M07,July,1012.93,Colorado,8
2020,M08,August,1052.67,Colorado,8
2020,M09,September,1020.56,Colorado,8
2020,M10,October,1038.97,Colorado,8
2020,M11,November,1072.56,Colorado,8
2020,M12,December,1045.2,Colorado,8
2021,M01,January,1042.52,Colorado,8
2021,M02,February,1027.64,Colorado,8
2021,M03,March,1033.23,Colorado,8
2021,M04,April,1045.87,Colorado,8
2021,M05,May,1076.33,Colorado,8
2021,M06,June,1067.74,Colorado,8
2021,M07,July,1081.75,Colorado,8
2021,M08,August,1101.72,Colorado,8
2021,M09,September,1087.41,Colorado,8
2021,M10,October,1088.91,Colorado,8
2021,M11,November,1096.93,Colorado,8
2021,M12,December,1104.9,Colorado,8
2010,M01,January,915.75,Connecticut,9
2010,M02,February,917.15,Connecticut,9
2010,M03,March,924.99,Connecticut,9
2010,M04,April,943.88,Connecticut,9
2010,M05,May,952.41,Connecticut,9
2010,M06,June,926.41,Connecticut,9
2010,M07,July,924.74,Connecticut,9
2010,M08,August,944.83,Connecticut,9
2010,M09,September,939.21,Connecticut,9
2010,M10,October,938,Connecticut,9
2010,M11,November,940.68,Connecticut,9
2010,M12,December,948.32,Connecticut,9
2011,M01,January,942.22,Connecticut,9
2011,M02,February,952.56,Connecticut,9
2011,M03,March,953.04,Connecticut,9
2011,M04,April,950.34,Connecticut,9
2011,M05,May,959.82,Connecticut,9
2011,M06,June,942.01,Connecticut,9
2011,M07,July,953.95,Connecticut,9
2011,M08,August,954.04,Connecticut,9
2011,M09,September,959.23,Connecticut,9
2011,M10,October,979.02,Connecticut,9
2011,M11,November,964.58,Connecticut,9
2011,M12,December,968.2,Connecticut,9
2012,M01,January,982.22,Connecticut,9
2012,M02,February,957.55,Connecticut,9
2012,M03,March,957,Connecticut,9
2012,M04,April,977.21,Connecticut,9
2012,M05,May,941.92,Connecticut,9
2012,M06,June,938.29,Connecticut,9
2012,M07,July,948.6,Connecticut,9
2012,M08,August,939.71,Connecticut,9
2012,M09,September,960.68,Connecticut,9
2012,M10,October,949.28,Connecticut,9
2012,M11,November,959.14,Connecticut,9
2012,M12,December,967.86,Connecticut,9
2013,M01,January,940.56,Connecticut,9
2013,M02,February,934.56,Connecticut,9
2013,M03,March,929.93,Connecticut,9
2013,M04,April,943.49,Connecticut,9
2013,M05,May,937.1,Connecticut,9
2013,M06,June,954.38,Connecticut,9
2013,M07,July,934.42,Connecticut,9
2013,M08,August,933.41,Connecticut,9
2013,M09,September,952.41,Connecticut,9
2013,M10,October,933.83,Connecticut,9
2013,M11,November,927.02,Connecticut,9
2013,M12,December,941.47,Connecticut,9
2014,M01,January,923.96,Connecticut,9
2014,M02,February,931.52,Connecticut,9
2014,M03,March,945.84,Connecticut,9
2014,M04,April,940.13,Connecticut,9
2014,M05,May,931.64,Connecticut,9
2014,M06,June,950.46,Connecticut,9
2014,M07,July,939.89,Connecticut,9
2014,M08,August,945.72,Connecticut,9
2014,M09,September,957.68,Connecticut,9
2014,M10,October,957.22,Connecticut,9
2014,M11,November,980.17,Connecticut,9
2014,M12,December,961.95,Connecticut,9
2015,M01,January,955.76,Connecticut,9
2015,M02,February,972.94,Connecticut,9
2015,M03,March,975.41,Connecticut,9
2015,M04,April,959.58,Connecticut,9
2015,M05,May,954.71,Connecticut,9
2015,M06,June,957.38,Connecticut,9
2015,M07,July,961.59,Connecticut,9
2015,M08,August,997.9,Connecticut,9
2015,M09,September,984.97,Connecticut,9
2015,M10,October,993.81,Connecticut,9
2015,M11,November,1010.28,Connecticut,9
2015,M12,December,1000.94,Connecticut,9
2016,M01,January,1005.3,Connecticut,9
2016,M02,February,1003.26,Connecticut,9
2016,M03,March,999.32,Connecticut,9
2016,M04,April,1019.37,Connecticut,9
2016,M05,May,1044.14,Connecticut,9
2016,M06,June,1009.01,Connecticut,9
2016,M07,July,1014.05,Connecticut,9
2016,M08,August,1021.1,Connecticut,9
2016,M09,September,1029.88,Connecticut,9
2016,M10,October,1058.49,Connecticut,9
2016,M11,November,1030.21,Connecticut,9
2016,M12,December,1033.24,Connecticut,9
2017,M01,January,1056.83,Connecticut,9
2017,M02,February,1032.9,Connecticut,9
2017,M03,March,1032.73,Connecticut,9
2017,M04,April,1065.93,Connecticut,9
2017,M05,May,1042.61,Connecticut,9
2017,M06,June,1034.21,Connecticut,9
2017,M07,July,1053.61,Connecticut,9
2017,M08,August,1041.72,Connecticut,9
2017,M09,September,1050.9,Connecticut,9
2017,M10,October,1073.13,Connecticut,9
2017,M11,November,1048.87,Connecticut,9
2017,M12,December,1057,Connecticut,9
2018,M01,January,1066.13,Connecticut,9
2018,M02,February,1063.91,Connecticut,9
2018,M03,March,1059.94,Connecticut,9
2018,M04,April,1093.25,Connecticut,9
2018,M05,May,1061.32,Connecticut,9
2018,M06,June,1058.52,Connecticut,9
2018,M07,July,1089.61,Connecticut,9
2018,M08,August,1073.83,Connecticut,9
2018,M09,September,1116.63,Connecticut,9
2018,M10,October,1094.97,Connecticut,9
2018,M11,November,1088.51,Connecticut,9
2018,M12,December,1148.44,Connecticut,9
2019,M01,January,1114.22,Connecticut,9
2019,M02,February,1089.62,Connecticut,9
2019,M03,March,1107.79,Connecticut,9
2019,M04,April,1122.68,Connecticut,9
2019,M05,May,1100.53,Connecticut,9
2019,M06,June,1111.58,Connecticut,9
2019,M07,July,1096.33,Connecticut,9
2019,M08,August,1101.07,Connecticut,9
2019,M09,September,1144.93,Connecticut,9
2019,M10,October,1124.8,Connecticut,9
2019,M11,November,1130.27,Connecticut,9
2019,M12,December,1152.92,Connecticut,9
2020,M01,January,1118.57,Connecticut,9
2020,M02,February,1138.72,Connecticut,9
2020,M03,March,1131.97,Connecticut,9
2020,M04,April,1192.48,Connecticut,9
2020,M05,May,1197.84,Connecticut,9
2020,M06,June,1169.83,Connecticut,9
2020,M07,July,1152.48,Connecticut,9
2020,M08,August,1160.03,Connecticut,9
2020,M09,September,1150.88,Connecticut,9
2020,M10,October,1156,Connecticut,9
2020,M11,November,1191.96,Connecticut,9
2020,M12,December,1172.36,Connecticut,9
2021,M01,January,1151.56,Connecticut,9
2021,M02,February,1143.79,Connecticut,9
2021,M03,March,1145.7,Connecticut,9
2021,M04,April,1149.17,Connecticut,9
2021,M05,May,1172.66,Connecticut,9
2021,M06,June,1139.04,Connecticut,9
2021,M07,July,1147.81,Connecticut,9
2021,M08,August,1163.8,Connecticut,9
2021,M09,September,1154.63,Connecticut,9
2021,M10,October,1163.14,Connecticut,9
2021,M11,November,1166.9,Connecticut,9
2021,M12,December,1173.38,Connecticut,9
2010,M01,January,737.42,Delaware,10
2010,M02,February,733.44,Delaware,10
2010,M03,March,740.95,Delaware,10
2010,M04,April,748.83,Delaware,10
2010,M05,May,753.72,Delaware,10
2010,M06,June,736.45,Delaware,10
2010,M07,July,728.65,Delaware,10
2010,M08,August,740,Delaware,10
2010,M09,September,720.32,Delaware,10
2010,M10,October,732.23,Delaware,10
2010,M11,November,724.82,Delaware,10
2010,M12,December,746.87,Delaware,10
2011,M01,January,749.48,Delaware,10
2011,M02,February,740.62,Delaware,10
2011,M03,March,730.24,Delaware,10
2011,M04,April,736.36,Delaware,10
2011,M05,May,738.7,Delaware,10
2011,M06,June,721.71,Delaware,10
2011,M07,July,726.27,Delaware,10
2011,M08,August,732.6,Delaware,10
2011,M09,September,745.59,Delaware,10
2011,M10,October,753.31,Delaware,10
2011,M11,November,736.81,Delaware,10
2011,M12,December,750.58,Delaware,10
2012,M01,January,743.76,Delaware,10
2012,M02,February,724.35,Delaware,10
2012,M03,March,725.01,Delaware,10
2012,M04,April,734.6,Delaware,10
2012,M05,May,708.81,Delaware,10
2012,M06,June,708.51,Delaware,10
2012,M07,July,722.1,Delaware,10
2012,M08,August,716.28,Delaware,10
2012,M09,September,728.56,Delaware,10
2012,M10,October,724.75,Delaware,10
2012,M11,November,725.54,Delaware,10
2012,M12,December,756.84,Delaware,10
2013,M01,January,727.04,Delaware,10
2013,M02,February,737.75,Delaware,10
2013,M03,March,741.31,Delaware,10
2013,M04,April,729.97,Delaware,10
2013,M05,May,720.25,Delaware,10
2013,M06,June,722.81,Delaware,10
2013,M07,July,701.68,Delaware,10
2013,M08,August,707.68,Delaware,10
2013,M09,September,727.98,Delaware,10
2013,M10,October,707.11,Delaware,10
2013,M11,November,706,Delaware,10
2013,M12,December,715.7,Delaware,10
2014,M01,January,700.52,Delaware,10
2014,M02,February,709.44,Delaware,10
2014,M03,March,714.59,Delaware,10
2014,M04,April,704.49,Delaware,10
2014,M05,May,710.57,Delaware,10
2014,M06,June,717.55,Delaware,10
2014,M07,July,707.35,Delaware,10
2014,M08,August,713.89,Delaware,10
2014,M09,September,715.77,Delaware,10
2014,M10,October,715.25,Delaware,10
2014,M11,November,726.62,Delaware,10
2014,M12,December,726.36,Delaware,10
2015,M01,January,730.52,Delaware,10
2015,M02,February,750.25,Delaware,10
2015,M03,March,751.25,Delaware,10
2015,M04,April,739.36,Delaware,10
2015,M05,May,738.81,Delaware,10
2015,M06,June,728.64,Delaware,10
2015,M07,July,738.81,Delaware,10
2015,M08,August,759.45,Delaware,10
2015,M09,September,759.28,Delaware,10
2015,M10,October,758.88,Delaware,10
2015,M11,November,765.29,Delaware,10
2015,M12,December,781.87,Delaware,10
2016,M01,January,799.2,Delaware,10
2016,M02,February,801.12,Delaware,10
2016,M03,March,807.53,Delaware,10
2016,M04,April,810.74,Delaware,10
2016,M05,May,811.85,Delaware,10
2016,M06,June,793.58,Delaware,10
2016,M07,July,803.75,Delaware,10
2016,M08,August,799.79,Delaware,10
2016,M09,September,806.19,Delaware,10
2016,M10,October,843.49,Delaware,10
2016,M11,November,820.22,Delaware,10
2016,M12,December,819.02,Delaware,10
2017,M01,January,833.02,Delaware,10
2017,M02,February,829.46,Delaware,10
2017,M03,March,828.83,Delaware,10
2017,M04,April,860.6,Delaware,10
2017,M05,May,814.93,Delaware,10
2017,M06,June,892.78,Delaware,10
2017,M07,July,905.42,Delaware,10
2017,M08,August,878.04,Delaware,10
2017,M09,September,880.79,Delaware,10
2017,M10,October,882.38,Delaware,10
2017,M11,November,865.26,Delaware,10
2017,M12,December,871.82,Delaware,10
2018,M01,January,849.81,Delaware,10
2018,M02,February,855.1,Delaware,10
2018,M03,March,855.73,Delaware,10
2018,M04,April,865.86,Delaware,10
2018,M05,May,842.3,Delaware,10
2018,M06,June,841.17,Delaware,10
2018,M07,July,874.85,Delaware,10
2018,M08,August,864.3,Delaware,10
2018,M09,September,881.13,Delaware,10
2018,M10,October,866.45,Delaware,10
2018,M11,November,878.06,Delaware,10
2018,M12,December,903.37,Delaware,10
2019,M01,January,855.68,Delaware,10
2019,M02,February,866.18,Delaware,10
2019,M03,March,889.73,Delaware,10
2019,M04,April,890.09,Delaware,10
2019,M05,May,875.1,Delaware,10
2019,M06,June,888.76,Delaware,10
2019,M07,July,887.45,Delaware,10
2019,M08,August,886.41,Delaware,10
2019,M09,September,923.33,Delaware,10
2019,M10,October,897.6,Delaware,10
2019,M11,November,899.38,Delaware,10
2019,M12,December,917.42,Delaware,10
2020,M01,January,906.18,Delaware,10
2020,M02,February,907.85,Delaware,10
2020,M03,March,909.01,Delaware,10
2020,M04,April,960.6,Delaware,10
2020,M05,May,965.03,Delaware,10
2020,M06,June,930.74,Delaware,10
2020,M07,July,916.06,Delaware,10
2020,M08,August,945.95,Delaware,10
2020,M09,September,925.34,Delaware,10
2020,M10,October,933.48,Delaware,10
2020,M11,November,949.28,Delaware,10
2020,M12,December,936.38,Delaware,10
2021,M01,January,936.68,Delaware,10
2021,M02,February,940.21,Delaware,10
2021,M03,March,946.99,Delaware,10
2021,M04,April,950.81,Delaware,10
2021,M05,May,955.93,Delaware,10
2021,M06,June,927.55,Delaware,10
2021,M07,July,943.9,Delaware,10
2021,M08,August,954.57,Delaware,10
2021,M09,September,953.84,Delaware,10
2021,M10,October,967.23,Delaware,10
2021,M11,November,954.1,Delaware,10
2021,M12,December,976.53,Delaware,10
2010,M01,January,1172.09,District of Columbia,11
2010,M02,February,1165.33,District of Columbia,11
2010,M03,March,1177.98,District of Columbia,11
2010,M04,April,1203.58,District of Columbia,11
2010,M05,May,1225.19,District of Columbia,11
2010,M06,June,1166.5,District of Columbia,11
2010,M07,July,1166.9,District of Columbia,11
2010,M08,August,1215.81,District of Columbia,11
2010,M09,September,1202.18,District of Columbia,11
2010,M10,October,1227.84,District of Columbia,11
2010,M11,November,1233.18,District of Columbia,11
2010,M12,December,1261.59,District of Columbia,11
2011,M01,January,1293.37,District of Columbia,11
2011,M02,February,1239.5,District of Columbia,11
2011,M03,March,1233.4,District of Columbia,11
2011,M04,April,1239.74,District of Columbia,11
2011,M05,May,1277.32,District of Columbia,11
2011,M06,June,1230.56,District of Columbia,11
2011,M07,July,1241.85,District of Columbia,11
2011,M08,August,1234.79,District of Columbia,11
2011,M09,September,1252.77,District of Columbia,11
2011,M10,October,1311.53,District of Columbia,11
2011,M11,November,1252.37,District of Columbia,11
2011,M12,December,1276.1,District of Columbia,11
2012,M01,January,1324.83,District of Columbia,11
2012,M02,February,1273.3,District of Columbia,11
2012,M03,March,1283.51,District of Columbia,11
2012,M04,April,1337.87,District of Columbia,11
2012,M05,May,1279.07,District of Columbia,11
2012,M06,June,1290.14,District of Columbia,11
2012,M07,July,1361.45,District of Columbia,11
2012,M08,August,1297.41,District of Columbia,11
2012,M09,September,1358.08,District of Columbia,11
2012,M10,October,1315.42,District of Columbia,11
2012,M11,November,1319.59,District of Columbia,11
2012,M12,December,1373.01,District of Columbia,11
2013,M01,January,1333.75,District of Columbia,11
2013,M02,February,1375.2,District of Columbia,11
2013,M03,March,1351.25,District of Columbia,11
2013,M04,April,1350.31,District of Columbia,11
2013,M05,May,1354.46,District of Columbia,11
2013,M06,June,1419.92,District of Columbia,11
2013,M07,July,1343.32,District of Columbia,11
2013,M08,August,1353.39,District of Columbia,11
2013,M09,September,1416.2,District of Columbia,11
2013,M10,October,1376.87,District of Columbia,11
2013,M11,November,1398.24,District of Columbia,11
2013,M12,December,1459.19,District of Columbia,11
2014,M01,January,1395.48,District of Columbia,11
2014,M02,February,1458.09,District of Columbia,11
2014,M03,March,1441.94,District of Columbia,11
2014,M04,April,1383.12,District of Columbia,11
2014,M05,May,1389.96,District of Columbia,11
2014,M06,June,1435.09,District of Columbia,11
2014,M07,July,1379.52,District of Columbia,11
2014,M08,August,1381.32,District of Columbia,11
2014,M09,September,1393.69,District of Columbia,11
2014,M10,October,1381.88,District of Columbia,11
2014,M11,November,1460.87,District of Columbia,11
2014,M12,December,1394.8,District of Columbia,11
2015,M01,January,1398.94,District of Columbia,11
2015,M02,February,1492.24,District of Columbia,11
2015,M03,March,1476.38,District of Columbia,11
2015,M04,April,1384.15,District of Columbia,11
2015,M05,May,1368.99,District of Columbia,11
2015,M06,June,1365.62,District of Columbia,11
2015,M07,July,1319.85,District of Columbia,11
2015,M08,August,1365.64,District of Columbia,11
2015,M09,September,1310.4,District of Columbia,11
2015,M10,October,1275.04,District of Columbia,11
2015,M11,November,1347.12,District of Columbia,11
2015,M12,December,1300.29,District of Columbia,11
2016,M01,January,1288.32,District of Columbia,11
2016,M02,February,1305.39,District of Columbia,11
2016,M03,March,1306.61,District of Columbia,11
2016,M04,April,1333.93,District of Columbia,11
2016,M05,May,1412.32,District of Columbia,11
2016,M06,June,1347.82,District of Columbia,11
2016,M07,July,1359.71,District of Columbia,11
2016,M08,August,1382.35,District of Columbia,11
2016,M09,September,1383.08,District of Columbia,11
2016,M10,October,1455.99,District of Columbia,11
2016,M11,November,1402.9,District of Columbia,11
2016,M12,December,1411.75,District of Columbia,11
2017,M01,January,1480.46,District of Columbia,11
2017,M02,February,1416.45,District of Columbia,11
2017,M03,March,1412.35,District of Columbia,11
2017,M04,April,1454.91,District of Columbia,11
2017,M05,May,1392.77,District of Columbia,11
2017,M06,June,1385.65,District of Columbia,11
2017,M07,July,1474.77,District of Columbia,11
2017,M08,August,1417.85,District of Columbia,11
2017,M09,September,1435.24,District of Columbia,11
2017,M10,October,1512,District of Columbia,11
2017,M11,November,1452.15,District of Columbia,11
2017,M12,December,1466.83,District of Columbia,11
2018,M01,January,1458.44,District of Columbia,11
2018,M02,February,1477.07,District of Columbia,11
2018,M03,March,1476.14,District of Columbia,11
2018,M04,April,1544.72,District of Columbia,11
2018,M05,May,1467.52,District of Columbia,11
2018,M06,June,1477.7,District of Columbia,11
2018,M07,July,1546.92,District of Columbia,11
2018,M08,August,1487.24,District of Columbia,11
2018,M09,September,1580.21,District of Columbia,11
2018,M10,October,1503.72,District of Columbia,11
2018,M11,November,1530.9,District of Columbia,11
2018,M12,December,1633.71,District of Columbia,11
2019,M01,January,1550.75,District of Columbia,11
2019,M02,February,1571.43,District of Columbia,11
