State,State Code,Year,Month,Month Code,Births,Female Population,Fertility
Vermont,50,2014,May,5,546,115981,4.707667635216113
Vermont,50,2014,June,6,521,115981,4.492115087816108
Vermont,50,2014,July,7,561,115981,4.836999163656116
Vermont,50,2014,August,8,565,115981,4.871487571240117
Vermont,50,2014,September,9,486,115981,4.190341521456101
Vermont,50,2014,October,10,540,115981,4.655935023840112
Vermont,50,2014,November,11,455,115981,3.9230563626800943
Vermont,50,2014,December,12,468,115981,4.035143687328097
Vermont,50,2015,January,1,476,115598,4.117718299624561
Vermont,50,2015,February,2,440,115598,3.8062942265437116
Vermont,50,2015,March,3,507,115598,4.385889029221959
Vermont,50,2015,April,4,494,115598,4.273430336164986
Vermont,50,2015,May,5,483,115598,4.178272980501393
Vermont,50,2015,June,6,501,115598,4.333985017041817
Vermont,50,2015,July,7,514,115598,4.446443710098791
Vermont,50,2015,August,8,528,115598,4.567553071852454
Vermont,50,2015,September,9,561,115598,4.853025138843233
Vermont,50,2015,October,10,442,115598,3.823595563937092
Vermont,50,2015,November,11,450,115598,3.8928009135106145
Vermont,50,2015,December,12,507,115598,4.385889029221959
Vermont,50,2016,January,1,416,114390,3.6366815281056035
Vermont,50,2016,February,2,454,114390,3.968878398461404
Vermont,50,2016,March,3,474,114390,4.143718856543404
Vermont,50,2016,April,4,477,114390,4.169944925255704
Vermont,50,2016,May,5,503,114390,4.397237520762304
Vermont,50,2016,June,6,524,114390,4.580820001748404
Vermont,50,2016,July,7,541,114390,4.7294343911181045
Vermont,50,2016,August,8,548,114390,4.7906285514468046
Vermont,50,2016,September,9,486,114390,4.248623131392605
Vermont,50,2016,October,10,462,114390,4.038814581694204
Vermont,50,2016,November,11,420,114390,3.671649619722004
Vermont,50,2016,December,12,451,114390,3.942652329749104
Vermont,50,2017,January,1,501,113854,4.400372406766561
Vermont,50,2017,February,2,379,113854,3.3288246350589352
Vermont,50,2017,March,3,448,113854,3.934863948565707
Vermont,50,2017,April,4,487,113854,4.277407908373882
Vermont,50,2017,May,5,479,113854,4.207142480720924
Vermont,50,2017,June,6,551,113854,4.839531329597555
Vermont,50,2017,July,7,481,113854,4.2247088376341635
Vermont,50,2017,August,8,514,113854,4.514553726702619
Vermont,50,2017,September,9,468,113854,4.110527517698104
Vermont,50,2017,October,10,490,113854,4.303757443743742
Vermont,50,2017,November,11,457,113854,4.013912554675286
Vermont,50,2017,December,12,400,113854,3.5132713826479525
Vermont,50,2018,January,1,420,115068,3.650015642924184
Vermont,50,2018,February,2,385,115068,3.345847672680502
Vermont,50,2018,March,3,473,115068,4.110612855007473
Vermont,50,2018,April,4,431,115068,3.7456112907150554
Vermont,50,2018,May,5,442,115068,3.841206938505927
Vermont,50,2018,June,6,471,115068,4.093231828136406
Vermont,50,2018,July,7,513,115068,4.458233392428824
Vermont,50,2018,August,8,508,115068,4.414780825251156
Vermont,50,2018,September,9,438,115068,3.806444884763792
Vermont,50,2018,October,10,482,115068,4.188827475927278
Vermont,50,2018,November,11,426,115068,3.7021587235373867
Vermont,50,2018,December,12,443,115068,3.8498974519414606
Vermont,50,2019,January,1,423,114532,3.6932909579855413
Vermont,50,2019,February,2,396,114532,3.4575489819439107
Vermont,50,2019,March,3,453,114532,3.955226486920686
Vermont,50,2019,April,4,443,114532,3.867914643942304
Vermont,50,2019,May,5,466,114532,4.068731882792582
Vermont,50,2019,June,6,508,114532,4.435441623301784
Vermont,50,2019,July,7,495,114532,4.321936227429888
Vermont,50,2019,August,8,459,114532,4.007613592707715
Vermont,50,2019,September,9,461,114532,4.025075961303391
Vermont,50,2019,October,10,445,114532,3.8853770125379805
Vermont,50,2019,November,11,406,114532,3.5448608249222926
Vermont,50,2019,December,12,406,114532,3.5448608249222926
Vermont,50,2020,January,1,426,114874,3.7084109546111392
Vermont,50,2020,February,2,378,114874,3.2905618329648134
Vermont,50,2020,March,3,465,114874,4.047913365948778
Vermont,50,2020,April,4,409,114874,3.5604227240280655
Vermont,50,2020,May,5,460,114874,4.004387415777287
Vermont,50,2020,June,6,442,114874,3.8476939951599145
Vermont,50,2020,July,7,471,114874,4.100144506154569
Vermont,50,2020,August,8,484,114874,4.213311976600449
Vermont,50,2020,September,9,432,114874,3.7606420948169297
Vermont,50,2020,October,10,394,114874,3.4298448735135887
Vermont,50,2020,November,11,369,114874,3.2122151226561275
Vermont,50,2020,December,12,403,114874,3.508191583822275
Virginia,51,2010,January,1,8276,1652698,5.0075694409989
Virginia,51,2010,February,2,7874,1652698,4.764330809379572
Virginia,51,2010,March,3,8703,1652698,5.2659348531915695
Virginia,51,2010,April,4,8400,1652698,5.082598272642673
Virginia,51,2010,May,5,8609,1652698,5.2090581582358055
Virginia,51,2010,June,6,8718,1652698,5.275010921535574
Virginia,51,2010,July,7,8812,1652698,5.331887616491337
Virginia,51,2010,August,8,8987,1652698,5.437775080504726
Virginia,51,2010,September,9,9026,1652698,5.461372858199138
Virginia,51,2010,October,10,8719,1652698,5.275615992758508
Virginia,51,2010,November,11,8372,1652698,5.065656278400531
Virginia,51,2010,December,12,8506,1652698,5.14673582227364
Virginia,51,2011,January,1,8262,1659020,4.98004846234524
Virginia,51,2011,February,2,7617,1659020,4.591264722547046
Virginia,51,2011,March,3,8419,1659020,5.074682643970537
Virginia,51,2011,April,4,8068,1659020,4.8631119576617525
Virginia,51,2011,May,5,8709,1659020,5.249484635507709
Virginia,51,2011,June,6,8864,1659020,5.342913286156888
Virginia,51,2011,July,7,9046,1659020,5.452616604983665
Virginia,51,2011,August,8,9338,1659020,5.628624127496956
Virginia,51,2011,September,9,9183,1659020,5.535195476847778
Virginia,51,2011,October,10,8551,1659020,5.154247688394353
Virginia,51,2011,November,11,8163,1659020,4.920374679027377
Virginia,51,2011,December,12,8432,1659020,5.082518595315307
Virginia,51,2012,January,1,8281,1670773,4.956388450136553
Virginia,51,2012,February,2,8037,1670773,4.8103482639472865
Virginia,51,2012,March,3,8489,1670773,5.080881723609371
Virginia,51,2012,April,4,8151,1670773,4.878580154216042
Virginia,51,2012,May,5,8630,1670773,5.165273798415464
Virginia,51,2012,June,6,8477,1670773,5.073699419370555
Virginia,51,2012,July,7,9033,1670773,5.406479515769048
Virginia,51,2012,August,8,9190,1670773,5.500447996226896
Virginia,51,2012,September,9,8899,1670773,5.326277118435598
Virginia,51,2012,October,10,8871,1670773,5.309518408545027
Virginia,51,2012,November,11,8591,1670773,5.141931309639311
Virginia,51,2012,December,12,8364,1670773,5.006066054455034
Virginia,51,2013,January,1,8160,1676517,4.867233675530877
Virginia,51,2013,February,2,7678,1676517,4.579732862834078
Virginia,51,2013,March,3,8566,1676517,5.109402409877144
Virginia,51,2013,April,4,8128,1676517,4.848146484646443
Virginia,51,2013,May,5,8586,1676517,5.1213319041799155
Virginia,51,2013,June,6,8448,1676517,5.039018393490791
Virginia,51,2013,July,7,9004,1676517,5.370658335107845
Virginia,51,2013,August,8,9156,1676517,5.461322491808911
Virginia,51,2013,September,9,8844,1676517,5.275222380685672
Virginia,51,2013,October,10,8624,1676517,5.143997943355182
Virginia,51,2013,November,11,8302,1676517,4.951933085080557
Virginia,51,2013,December,12,8651,1676517,5.160102760663924
Virginia,51,2014,January,1,8474,1684103,5.031758746347462
Virginia,51,2014,February,2,7765,1684103,4.610763118407841
Virginia,51,2014,March,3,8370,1684103,4.970004803744189
Virginia,51,2014,April,4,8246,1684103,4.896375102947979
Virginia,51,2014,May,5,8606,1684103,5.110138750420847
Virginia,51,2014,June,6,8517,1684103,5.057291626462277
Virginia,51,2014,July,7,9139,1684103,5.426627706262622
Virginia,51,2014,August,8,9231,1684103,5.4812561939501325
Virginia,51,2014,September,9,9175,1684103,5.448004071009908
Virginia,51,2014,October,10,8970,1684103,5.326277549532303
Virginia,51,2014,November,11,8112,1684103,4.8168075230553
Virginia,51,2014,December,12,8695,1684103,5.162985874379418
Virginia,51,2015,January,1,8405,1684883,4.988476944689928
Virginia,51,2015,February,2,7712,1684883,4.577172420874327
Virginia,51,2015,March,3,8529,1684883,5.0620725593409155
Virginia,51,2015,April,4,8208,1684883,4.871554879478278
Virginia,51,2015,May,5,8531,1684883,5.0632595853836735
Virginia,51,2015,June,6,8513,1684883,5.052576350998852
Virginia,51,2015,July,7,9318,1684883,5.530354333208893
Virginia,51,2015,August,8,9180,1684883,5.448449536258601
Virginia,51,2015,September,9,9032,1684883,5.360609609094519
Virginia,51,2015,October,10,8796,1684883,5.220540536049091
Virginia,51,2015,November,11,8272,1684883,4.90953971284653
Virginia,51,2015,December,12,8807,1684883,5.227069179284259
Virginia,51,2016,January,1,8218,1676203,4.9027474595857425
Virginia,51,2016,February,2,8057,1676203,4.8066970408715415
Virginia,51,2016,March,3,8680,1676203,5.178370400243884
Virginia,51,2016,April,4,8271,1676203,4.934366541522715
Virginia,51,2016,May,5,8773,1676203,5.233852940246497
Virginia,51,2016,June,6,8638,1676203,5.153313769274963
Virginia,51,2016,July,7,8862,1676203,5.286949134442547
Virginia,51,2016,August,8,9372,1676203,5.591208224779457
Virginia,51,2016,September,9,8870,1676203,5.291721826055674
Virginia,51,2016,October,10,8320,1676203,4.963599277653124
Virginia,51,2016,November,11,8045,1676203,4.7995380034518496
Virginia,51,2016,December,12,8354,1676203,4.983883217008918
Virginia,51,2017,January,1,8119,1681168,4.829380525920075
Virginia,51,2017,February,2,7214,1681168,4.291064307671809
Virginia,51,2017,March,3,8377,1681168,4.982845259962121
Virginia,51,2017,April,4,7674,1681168,4.564683600925071
Virginia,51,2017,May,5,8441,1681168,5.020914031197358
Virginia,51,2017,June,6,8521,1681168,5.068499995241403
Virginia,51,2017,July,7,8653,1681168,5.147016835914079
Virginia,51,2017,August,8,9232,1681168,5.491420250682858
Virginia,51,2017,September,9,8994,1681168,5.3498520076518234
Virginia,51,2017,October,10,8723,1681168,5.188654554452619
Virginia,51,2017,November,11,8286,1681168,4.928716225862019
Virginia,51,2017,December,12,8157,1681168,4.851983858840996
Virginia,51,2018,January,1,8297,1688184,4.914748629296333
Virginia,51,2018,February,2,7398,1688184,4.382223738644603
Virginia,51,2018,March,3,8360,1688184,4.952066836316421
Virginia,51,2018,April,4,8029,1688184,4.755998161337864
Virginia,51,2018,May,5,8505,1688184,5.037957947711861
Virginia,51,2018,June,6,8349,1688184,4.945550958900214
Virginia,51,2018,July,7,8679,1688184,5.141027281386389
Virginia,51,2018,August,8,9036,1688184,5.352497121166887
Virginia,51,2018,September,9,8717,1688184,5.163536676096919
Virginia,51,2018,October,10,8513,1688184,5.04269676765092
Virginia,51,2018,November,11,8071,1688184,4.780876966017922
Virginia,51,2018,December,12,7889,1688184,4.673068812404335
Virginia,51,2019,January,1,8010,1686773,4.748712482355361
Virginia,51,2019,February,2,7193,1686773,4.2643556661151205
Virginia,51,2019,March,3,8165,1686773,4.840603922400939
Virginia,51,2019,April,4,7864,1686773,4.662156674312429
Virginia,51,2019,May,5,8276,1686773,4.906410050433579
Virginia,51,2019,June,6,7787,1686773,4.616507378289787
Virginia,51,2019,July,7,8629,1686773,5.11568539453738
Virginia,51,2019,August,8,8813,1686773,5.224769426591486
Virginia,51,2019,September,9,8707,1686773,5.161927538560316
Virginia,51,2019,October,10,8129,1686773,4.819261394390353
Virginia,51,2019,November,11,7907,1686773,4.687649138325074
Virginia,51,2019,December,12,7949,1686773,4.7125487543374245
Virginia,51,2020,January,1,7894,1697768,4.649634107840412
Virginia,51,2020,February,2,7489,1697768,4.411085613582068
Virginia,51,2020,March,3,7889,1697768,4.64668906470142
Virginia,51,2020,April,4,7723,1697768,4.548913632486888
Virginia,51,2020,May,5,7938,1697768,4.67555048746354
Virginia,51,2020,June,6,7930,1697768,4.6708384184411536
Virginia,51,2020,July,7,8438,1697768,4.97005480136273
Virginia,51,2020,August,8,8429,1697768,4.964753723712545
Virginia,51,2020,September,9,8110,1697768,4.776859971444861
Virginia,51,2020,October,10,8068,1697768,4.75212160907733
Virginia,51,2020,November,11,7328,1697768,4.316255224506529
Virginia,51,2020,December,12,7513,1697768,4.425221820649229
Washington,53,2010,January,1,6740,1355704,4.971586718044647
Washington,53,2010,February,2,6481,1355704,4.780542065229578
Washington,53,2010,March,3,7466,1355704,5.507101845240554
Washington,53,2010,April,4,7341,1355704,5.414898827472664
Washington,53,2010,May,5,7527,1355704,5.5520969179112845
Washington,53,2010,June,6,7356,1355704,5.42596318960481
Washington,53,2010,July,7,7490,1355704,5.524804824651989
Washington,53,2010,August,8,7547,1355704,5.566849400754147
Washington,53,2010,September,9,7545,1355704,5.565374152469861
Washington,53,2010,October,10,7047,1355704,5.1980373296825855
Washington,53,2010,November,11,6799,1355704,5.015106542431091
Washington,53,2010,December,12,7200,1355704,5.310893823430483
Washington,53,2011,January,1,6760,1366450,4.947125763840609
Washington,53,2011,February,2,6424,1366450,4.701233122324271
Washington,53,2011,March,3,7392,1366450,5.409638113359435
Washington,53,2011,April,4,7212,1366450,5.277909912547111
Washington,53,2011,May,5,7589,1366450,5.553807310915145
Washington,53,2011,June,6,7669,1366450,5.612353177942844
Washington,53,2011,July,7,7711,1366450,5.643089758132387
Washington,53,2011,August,8,7798,1366450,5.70675838852501
Washington,53,2011,September,9,7516,1366450,5.500384207252369
Washington,53,2011,October,10,7113,1366450,5.205459402100333
Washington,53,2011,November,11,6718,1366450,4.9163891836510665
Washington,53,2011,December,12,7074,1366450,5.17691829192433
Washington,53,2012,January,1,6744,1376835,4.898190414973472
Washington,53,2012,February,2,6700,1376835,4.866233063511604
Washington,53,2012,March,3,7355,1376835,5.341961818228038
Washington,53,2012,April,4,6927,1376835,5.031103944917147
Washington,53,2012,May,5,7713,1376835,5.601978450576866
Washington,53,2012,June,6,7329,1376835,5.323077928727844
Washington,53,2012,July,7,7699,1376835,5.591810202384454
Washington,53,2012,August,8,7905,1376835,5.741428711501378
Washington,53,2012,September,9,7489,1376835,5.43928647949827
Washington,53,2012,October,10,7680,1376835,5.578010436980466
Washington,53,2012,November,11,7075,1376835,5.1385968543797915
Washington,53,2012,December,12,6847,1376835,4.972999669531934
Washington,53,2013,January,1,6954,1383781,5.025361672114301
Washington,53,2013,February,2,6459,1383781,4.667646108741195
Washington,53,2013,March,3,7202,1383781,5.204580782652746
Washington,53,2013,April,4,7053,1383781,5.096904784788922
Washington,53,2013,May,5,7518,1383781,5.432940617048507
Washington,53,2013,June,6,7339,1383781,5.303584888071161
Washington,53,2013,July,7,7689,1383781,5.5565150843955795
Washington,53,2013,August,8,7741,1383781,5.594093284992351
Washington,53,2013,September,9,7188,1383781,5.194463574799769
Washington,53,2013,October,10,7447,1383781,5.3816319200798395
Washington,53,2013,November,11,6739,1383781,4.86999026580073
Washington,53,2013,December,12,7248,1383781,5.237823037026812
Washington,53,2014,January,1,7129,1398464,5.097735801565146
Washington,53,2014,February,2,6749,1398464,4.826009107134685
Washington,53,2014,March,3,7197,1398464,5.146360578463228
Washington,53,2014,April,4,7089,1398464,5.069132991625097
Washington,53,2014,May,5,7666,1398464,5.481728525010297
Washington,53,2014,June,6,7487,1398464,5.35373095052858
Washington,53,2014,July,7,7904,1398464,5.651915244153586
Washington,53,2014,August,8,7976,1398464,5.703400302045673
Washington,53,2014,September,9,7563,1398464,5.408076289414672
Washington,53,2014,October,10,7571,1398464,5.413796851402682
Washington,53,2014,November,11,6923,1398464,4.950431330373896
Washington,53,2014,December,12,7331,1398464,5.242179991762391
Washington,53,2015,January,1,7151,1417209,5.045833042268289
Washington,53,2015,February,2,6443,1417209,4.546259584860102
Washington,53,2015,March,3,7397,1417209,5.219413650350795
Washington,53,2015,April,4,7259,1417209,5.122039162889878
Washington,53,2015,May,5,7610,1417209,5.369709054910038
Washington,53,2015,June,6,7630,1417209,5.3838212994695915
Washington,53,2015,July,7,8044,1417209,5.675944761852345
Washington,53,2015,August,8,7766,1417209,5.479784562474554
Washington,53,2015,September,9,7790,1417209,5.496719255946018
Washington,53,2015,October,10,7585,1417209,5.352068749210597
Washington,53,2015,November,11,7004,1417209,4.942108044755573
Washington,53,2015,December,12,7311,1417209,5.158730998744716
Washington,53,2016,January,1,7265,1437491,5.053944685566727
Washington,53,2016,February,2,6912,1437491,4.808377930714001
Washington,53,2016,March,3,7643,1437491,5.316902853652649
Washington,53,2016,April,4,7317,1437491,5.090118825091775
Washington,53,2016,May,5,7815,1437491,5.436555776697037
Washington,53,2016,June,6,7975,1437491,5.547860821389491
Washington,53,2016,July,7,8068,1437491,5.612556878616979
Washington,53,2016,August,8,8060,1437491,5.6069916263823565
Washington,53,2016,September,9,7791,1437491,5.419860019993169
Washington,53,2016,October,10,7501,1437491,5.218119626488097
Washington,53,2016,November,11,7012,1437491,4.877943583646784
Washington,53,2016,December,12,7146,1437491,4.971161558576714
Washington,53,2017,January,1,7078,1464754,4.832210732996804
Washington,53,2017,February,2,6613,1464754,4.514751282467909
Washington,53,2017,March,3,7301,1464754,4.984454727551521
Washington,53,2017,April,4,7187,1464754,4.906625959034759
Washington,53,2017,May,5,7674,1464754,5.239104996470397
Washington,53,2017,June,6,7495,1464754,5.1169001757291666
Washington,53,2017,July,7,7695,1464754,5.253441874881379
Washington,53,2017,August,8,7807,1464754,5.329905226406618
Washington,53,2017,September,9,7471,1464754,5.100515171830901
Washington,53,2017,October,10,7233,1464754,4.938030549839769
Washington,53,2017,November,11,7095,1464754,4.843816777424742
