State,State Code,Year,Month Code,Deaths_Female,Deaths_Male,Pop_Female,Pop_Male,mor_female,mor_male
New York,36,2019,2019/06,6041,6167,10005715,9447846,60.3754954043764,65.27413761824653
New York,36,2019,2019/07,6238,6363,10005715,9447846,62.34437019243502,67.34868455730545
New York,36,2019,2019/08,6065,6220,10005715,9447846,60.61535832271856,65.83511204564512
New York,36,2019,2019/09,6030,5995,10005715,9447846,60.26555823346957,63.45361683499075
New York,36,2019,2019/10,6524,6638,10005715,9447846,65.20273663601252,70.259400925883
New York,36,2019,2019/11,6612,6414,10005715,9447846,66.08223400326713,67.8884901383871
New York,36,2019,2019/12,7180,6946,10005715,9447846,71.7589897373651,73.51940325868986
New York,36,2020,2020/01,7283,7220,9946279,9390497,73.22336322960577,76.88623935453043
New York,36,2020,2020/02,6738,6618,9946279,9390497,67.74392715104814,70.47550305377872
New York,36,2020,2020/03,9095,9923,9946279,9390497,91.44123143941569,105.67065832617806
New York,36,2020,2020/04,19355,22344,9946279,9390497,194.59538587244538,237.94267758138892
New York,36,2020,2020/05,8807,9274,9946279,9390497,88.54567622726047,98.75941603516831
New York,36,2020,2020/06,6347,6542,9946279,9390497,63.8128087901013,69.66617421846789
New York,36,2020,2020/07,6265,6556,9946279,9390497,62.98837987552933,69.81526110918304
New York,36,2020,2020/08,6177,6436,9946279,9390497,62.10362689403746,68.5373734744817
New York,36,2020,2020/09,6257,6333,9946279,9390497,62.9079477863028,67.44051992136305
New York,36,2020,2020/10,6640,6806,9946279,9390497,66.7586340580231,72.47752701481082
New York,36,2020,2020/11,6980,7228,9946279,9390497,70.1769978501508,76.97143186351053
New York,36,2020,2020/12,8904,9213,9946279,9390497,89.52091530913219,98.10982315419514
North Carolina,37,2010,2010/01,3619,3590,4889991,4645492,74.00831617072505,77.2792203710608
North Carolina,37,2010,2010/02,3322,3191,4889991,4645492,67.9346853603616,68.69024852480642
North Carolina,37,2010,2010/03,3533,3455,4889991,4645492,72.24962172732015,74.37317726518526
North Carolina,37,2010,2010/04,3205,3146,4889991,4645492,65.54204291991539,67.72156748951457
North Carolina,37,2010,2010/05,3170,3168,4889991,4645492,64.82629518132038,68.19514488454614
North Carolina,37,2010,2010/06,2989,3130,4889991,4645492,61.124856876014704,67.37714756585524
North Carolina,37,2010,2010/07,3110,3151,4889991,4645492,63.59929905801462,67.82919871565811
North Carolina,37,2010,2010/08,3115,3210,4889991,4645492,63.70154873495677,69.09924718415186
North Carolina,37,2010,2010/09,3215,3076,4889991,4645492,65.74654227379969,66.21473032350502
North Carolina,37,2010,2010/10,3399,3342,4889991,4645492,69.50933038527064,71.94071155434128
North Carolina,37,2010,2010/11,3330,3170,4889991,4645492,68.09828484346903,68.23819737500355
North Carolina,37,2010,2010/12,3534,3603,4889991,4645492,72.27007166270859,77.559061559034
North Carolina,37,2011,2011/01,3832,3730,4952679,4703722,77.3722666056088,79.2989041444201
North Carolina,37,2011,2011/02,3494,3377,4952679,4703722,70.54767732776544,71.79420892646291
North Carolina,37,2011,2011/03,3552,3437,4952679,4703722,71.71876069496933,73.0697945159174
North Carolina,37,2011,2011/04,3263,3166,4952679,4703722,65.88353495148787,67.308399603548
North Carolina,37,2011,2011/05,3339,3231,4952679,4703722,67.41805798437574,68.69028399212368
North Carolina,37,2011,2011/06,3122,3105,4952679,4703722,63.036590903630135,66.01155425426929
North Carolina,37,2011,2011/07,3163,3289,4952679,4703722,63.86442569768806,69.92335006192968
North Carolina,37,2011,2011/08,3186,3209,4952679,4703722,64.32882082606201,68.22256927599038
North Carolina,37,2011,2011/09,3117,3101,4952679,4703722,62.935635440940146,65.92651521497231
North Carolina,37,2011,2011/10,3324,3281,4952679,4703722,67.11519159630576,69.75327198333575
North Carolina,37,2011,2011/11,3382,3260,4952679,4703722,68.28627496350965,69.30681702702668
North Carolina,37,2011,2011/12,3466,3456,4952679,4703722,69.9823267367015,73.47372995257798
North Carolina,37,2012,2012/01,3658,3559,4999175,4752898,73.1720733921097,74.88063072256126
North Carolina,37,2012,2012/02,3451,3198,4999175,4752898,69.0313901793796,67.28526469535008
North Carolina,37,2012,2012/03,3471,3425,4999175,4752898,69.43145619027139,72.06129818060477
North Carolina,37,2012,2012/04,3374,3288,4999175,4752898,67.49113603744618,69.17884625338057
North Carolina,37,2012,2012/05,3352,3284,4999175,4752898,67.0510634254652,69.09468707302366
North Carolina,37,2012,2012/06,3077,3103,4999175,4752898,61.55015577570299,65.28648416187345
North Carolina,37,2012,2012/07,3364,3311,4999175,4752898,67.29110303200028,69.66276154043281
North Carolina,37,2012,2012/08,3201,3276,4999175,4752898,64.03056504323213,68.92636871230984
North Carolina,37,2012,2012/09,3210,3224,4999175,4752898,64.21059474813345,67.83229936767
North Carolina,37,2012,2012/10,3589,3363,4999175,4752898,71.79184565453299,70.75683088507265
North Carolina,37,2012,2012/11,3631,3479,4999175,4752898,72.63198427740578,73.19744711542306
North Carolina,37,2012,2012/12,4065,3972,4999175,4752898,81.31341671375777,83.5700660944123
North Carolina,37,2013,2013/01,4143,4082,5047448,4800612,82.08108335142829,85.03082523644902
North Carolina,37,2013,2013/02,3545,3270,5047448,4800612,70.23351206391824,68.11631516981585
North Carolina,37,2013,2013/03,3852,3685,5047448,4800612,76.31579364462992,76.76104629993009
North Carolina,37,2013,2013/04,3456,3423,5047448,4800612,68.47024476527544,71.30340881537605
North Carolina,37,2013,2013/05,3382,3347,5047448,4800612,67.00415734842638,69.72027733130693
North Carolina,37,2013,2013/06,3162,3221,5047448,4800612,62.64551908211833,67.09561197613971
North Carolina,37,2013,2013/07,3241,3232,5047448,4800612,64.2106664595653,67.32474942778128
North Carolina,37,2013,2013/08,3246,3298,5047448,4800612,64.30972642016322,68.69957413763079
North Carolina,37,2013,2013/09,3214,3350,5047448,4800612,63.6757426723366,69.78276936357281
North Carolina,37,2013,2013/10,3383,3495,5047448,4800612,67.02396934054596,72.80321758975731
North Carolina,37,2013,2013/11,3410,3488,5047448,4800612,67.55889312777467,72.65740284780357
North Carolina,37,2013,2013/12,3716,3688,5047448,4800612,73.62136271636676,76.82353833219598
North Carolina,37,2014,2014/01,3879,3947,5099371,4844593,76.06820527472898,81.47227228376047
North Carolina,37,2014,2014/02,3476,3472,5099371,4844593,68.16526979503942,71.66752707606192
North Carolina,37,2014,2014/03,3723,3720,5099371,4844593,73.00900444388141,76.78663615292348
North Carolina,37,2014,2014/04,3401,3525,5099371,4844593,66.69450016482425,72.76153022555249
North Carolina,37,2014,2014/05,3483,3498,5099371,4844593,68.30254162719284,72.20420786637804
North Carolina,37,2014,2014/06,3196,3358,5099371,4844593,62.67439650890277,69.31438822621426
North Carolina,37,2014,2014/07,3334,3370,5099371,4844593,65.3806126284987,69.562087052514
North Carolina,37,2014,2014/08,3466,3318,5099371,4844593,67.9691671776774,68.48872547188175
North Carolina,37,2014,2014/09,3351,3446,5099371,4844593,65.71398707801413,71.13084628574578
North Carolina,37,2014,2014/10,3568,3643,5099371,4844593,69.96941387477004,75.1972353508334
North Carolina,37,2014,2014/11,3600,3625,5099371,4844593,70.59694225032852,74.82568711138376
North Carolina,37,2014,2014/12,4011,3957,5099371,4844593,78.65675982390769,81.6786879723436
North Carolina,37,2015,2015/01,4392,4323,5150777,4892025,85.26868858814893,88.3683137351097
North Carolina,37,2015,2015/02,3852,3750,5150777,4892025,74.78483343386833,76.65537277507781
North Carolina,37,2015,2015/03,4103,3991,5150777,4892025,79.65788462595062,81.5817580654228
North Carolina,37,2015,2015/04,3598,3547,5150777,4892025,69.85353860204005,72.50576192885359
North Carolina,37,2015,2015/05,3564,3599,5150777,4892025,69.19344401825201,73.56871643133468
North Carolina,37,2015,2015/06,3449,3547,5150777,4892025,66.96077116132187,72.50576192885359
North Carolina,37,2015,2015/07,3576,3548,5150777,4892025,69.42641857723602,72.52620336159362
North Carolina,37,2015,2015/08,3381,3576,5150777,4892025,65.6405819937458,73.09856347831419
North Carolina,37,2015,2015/09,3410,3518,5150777,4892025,66.20360384462383,71.91296037939298
North Carolina,37,2015,2015/10,3766,3567,5150777,4892025,73.11518242781624,72.914590583654
North Carolina,37,2015,2015/11,3604,3694,5150777,4892025,69.97002588153205,75.51065254163665
North Carolina,37,2015,2015/12,3894,3884,5150777,4892025,75.60024439031237,79.39452476224058
North Carolina,37,2016,2016/01,4229,4064,5213836,4932952,81.11110514408202,82.38474649662109
North Carolina,37,2016,2016/02,3776,3862,5213836,4932952,72.4226845646852,78.28983537646424
North Carolina,37,2016,2016/03,4028,3971,5213836,4932952,77.25597813203177,80.49946563437065
North Carolina,37,2016,2016/04,3611,3750,5213836,4932952,69.25802806225589,76.01938960687231
North Carolina,37,2016,2016/05,3698,3719,5213836,4932952,70.92666512717317,75.39096265278884
North Carolina,37,2016,2016/06,3426,3571,5213836,4932952,65.7097768322594,72.39073074297094
North Carolina,37,2016,2016/07,3520,3673,5213836,4932952,67.51267205182518,74.45845814027787
North Carolina,37,2016,2016/08,3548,3591,5213836,4932952,68.04970467041925,72.79616748754093
North Carolina,37,2016,2016/09,3517,3490,5213836,4932952,67.4551328426901,70.7487119274625
North Carolina,37,2016,2016/10,3684,3912,5213836,4932952,70.65814881787612,79.3034272378892
North Carolina,37,2016,2016/11,3757,3845,5213836,4932952,72.05826957349636,77.94521414357975
North Carolina,37,2016,2016/12,4074,4149,5213836,4932952,78.1382460054363,84.10785266104352
North Carolina,37,2017,2017/01,4259,4195,5271981,5001438,80.7855718751642,83.87587729768919
North Carolina,37,2017,2017/02,3862,3782,5271981,5001438,73.25519572244285,75.61825219066996
North Carolina,37,2017,2017/03,4411,4357,5271981,5001438,83.66873856335977,87.11494574160471
North Carolina,37,2017,2017/04,3748,3853,5271981,5001438,71.09282070629617,77.03784391608973
North Carolina,37,2017,2017/05,3751,3902,5271981,5001438,71.14972531198424,78.01756214912591
North Carolina,37,2017,2017/06,3491,3672,5271981,5001438,66.21799281901812,73.418884728752
North Carolina,37,2017,2017/07,3705,3668,5271981,5001438,70.27718802476716,73.33890773013681
North Carolina,37,2017,2017/08,3600,3866,5271981,5001438,68.28552682568468,77.29776916158913
North Carolina,37,2017,2017/09,3641,3634,5271981,5001438,69.06322310342165,72.65910324190763
North Carolina,37,2017,2017/10,3668,3951,5271981,5001438,69.5753645546143,78.99728038216209
North Carolina,37,2017,2017/11,3704,3887,5271981,5001438,70.25821982287114,77.71764840431892
North Carolina,37,2017,2017/12,4231,4319,5271981,5001438,80.25446222207553,86.35516425476033
North Carolina,37,2018,2018/01,4677,4693,5332759,5050861,87.70319453776179,92.91485154709267
North Carolina,37,2018,2018/02,3894,3934,5332759,5050861,73.02036338038153,77.88771062993023
North Carolina,37,2018,2018/03,3929,4112,5332759,5050861,73.67668405791449,81.411862254772
North Carolina,37,2018,2018/04,3674,3845,5332759,5050861,68.89491912160291,76.12563481750934
North Carolina,37,2018,2018/05,3668,3893,5332759,5050861,68.7824070054544,77.07596783993857
North Carolina,37,2018,2018/06,3579,3841,5332759,5050861,67.11347728258487,76.04644039897356
North Carolina,37,2018,2018/07,3570,3842,5332759,5050861,66.9447091083621,76.0662390036075
North Carolina,37,2018,2018/08,3537,3895,5332759,5050861,66.32589246954531,77.11556504920647
North Carolina,37,2018,2018/09,3467,3774,5332759,5050861,65.01325111447939,74.71993388849941
North Carolina,37,2018,2018/10,3761,4073,5332759,5050861,70.52634480575627,80.63971667404824
North Carolina,37,2018,2018/11,3842,3949,5332759,5050861,72.04525837376113,78.18468969943936
North Carolina,37,2018,2018/12,4144,4292,5332759,5050861,77.70836821990268,84.97561108888168
North Carolina,37,2019,2019/01,4135,4260,5387820,5100264,76.74718160591854,83.52508811308591
North Carolina,37,2019,2019/02,4045,4094,5387820,5100264,75.07674718160592,80.27035463262294
North Carolina,37,2019,2019/03,4094,4321,5387820,5100264,75.98620592373167,84.72110463301507
North Carolina,37,2019,2019/04,4006,3978,5387820,5100264,74.35289226440378,77.99596256193797
North Carolina,37,2019,2019/05,3973,4064,5387820,5100264,73.74039964215582,79.68214978675614
North Carolina,37,2019,2019/06,3761,3953,5387820,5100264,69.805598553775,77.50579185704896
North Carolina,37,2019,2019/07,3607,3975,5387820,5100264,66.94729964995119,77.9371420773513
North Carolina,37,2019,2019/08,3811,3863,5387820,5100264,70.73361767839312,75.74117731944857
North Carolina,37,2019,2019/09,3661,3839,5387820,5100264,67.94956030453875,75.27061344275512
North Carolina,37,2019,2019/10,3914,4049,5387820,5100264,72.64533707510644,79.38804736382274
North Carolina,37,2019,2019/11,3847,4032,5387820,5100264,71.40179144811816,79.05473128449822
North Carolina,37,2019,2019/12,4160,4439,5387820,5100264,77.2111911682276,87.03471036009117
North Carolina,37,2020,2020/01,4275,4374,5448241,5152582,78.46569195452257,84.88947871183807
North Carolina,37,2020,2020/02,4082,4192,5448241,5152582,74.92326422417804,81.3572690352138
North Carolina,37,2020,2020/03,4400,4377,5448241,5152582,80.76001043272498,84.94770194826594
North Carolina,37,2020,2020/04,4205,4493,5448241,5152582,77.18087360672922,87.199000423477
North Carolina,37,2020,2020/05,4288,4648,5448241,5152582,78.70430107625562,90.20720097225042
North Carolina,37,2020,2020/06,3915,4339,5448241,5152582,71.85805473729961,84.21020762017956
North Carolina,37,2020,2020/07,4258,4718,5448241,5152582,78.15366464148704,91.56574315556745
North Carolina,37,2020,2020/08,4521,4746,5448241,5152582,82.98091071962492,92.10916002889425
North Carolina,37,2020,2020/09,4288,4816,5448241,5152582,78.70430107625562,93.46770221221128
North Carolina,37,2020,2020/10,4609,4793,5448241,5152582,84.59611092827942,93.02132406626426
North Carolina,37,2020,2020/11,4667,5021,5448241,5152582,85.66067470216534,97.44629003478256
North Carolina,37,2020,2020/12,5542,5882,5448241,5152582,101.72090404958224,114.15635888958197
North Dakota,38,2010,2010/01,275,281,332727,339864,82.65034097022483,82.68013087587977
North Dakota,38,2010,2010/02,230,213,332727,339864,69.12573972055168,62.67212767459925
North Dakota,38,2010,2010/03,249,226,332727,339864,74.83612691485813,66.49718711013817
North Dakota,38,2010,2010/04,248,240,332727,339864,74.53558022042094,70.61648188687239
North Dakota,38,2010,2010/05,241,255,332727,339864,72.43175335936068,75.03001200480192
North Dakota,38,2010,2010/06,239,242,332727,339864,71.83065997048631,71.204952569263
North Dakota,38,2010,2010/07,214,237,332727,339864,64.31699260955678,69.7337758632865
North Dakota,38,2010,2010/08,210,235,332727,339864,63.114805831808056,69.14530518089589
North Dakota,38,2010,2010/09,246,237,332727,339864,73.93448683154658,69.7337758632865
North Dakota,38,2010,2010/10,270,278,332727,339864,81.14760749803894,81.79742485229386
North Dakota,38,2010,2010/11,250,262,332727,339864,75.13667360929531,77.08965939316903
North Dakota,38,2010,2010/12,283,283,332727,339864,85.05471452572229,83.26860155827036
North Dakota,38,2011,2011/01,247,276,337662,346270,73.15007315007315,79.7065873451353
North Dakota,38,2011,2011/02,262,223,337662,346270,77.59238528469298,64.40061223900425
North Dakota,38,2011,2011/03,250,265,337662,346270,74.03853557699712,76.52987553065527
North Dakota,38,2011,2011/04,260,268,337662,346270,77.000077000077,77.39625148005891
North Dakota,38,2011,2011/05,254,240,337662,346270,75.22315214622907,69.31007595229157
North Dakota,38,2011,2011/06,257,219,337662,346270,76.11161457315303,63.245444306466055
North Dakota,38,2011,2011/07,217,235,337662,346270,64.2654488808335,67.86611603661882
North Dakota,38,2011,2011/08,220,282,337662,346270,65.15391130775747,81.43933924394258
